edge_u,edge_v,edge_key,W_e,affected_pairs
36160085,427737122,0,2.791637680723085,51
36160085,3673056387,0,1.1200009672357879e-15,51
36160479,963377692,0,20.0,2
36160479,36162019,0,0.7595059927313724,56
36160479,36157720,0,1.3640261540541026e-15,62
36160614,3673056378,0,10.0,1
36160614,36158895,0,0.0,0
36160614,36162019,0,0.0,0
36162019,36160479,0,1.1200009672357879e-15,56
36162019,3673056387,0,0.7426792915095847,55
36162019,36160614,0,0.0,0
36162050,668037429,0,40.0,4
36162050,36158895,0,0.1530431144107408,7
36162050,3213652885,0,1.6832914088928908e-16,11
36162050,4985246752,0,0.31248299912904504,3
36162322,54580540,0,0.0,0
36162455,12458507711,0,1.573555629723156,340
36162455,2979467260,0,0.2727282390290383,362
36162455,36162475,0,0.0,0
36162455,12458503589,0,0.2572275522899162,18
36162475,50457439,0,1.1450042322109596e-16,3
36162475,50486778,0,0.0,0
36162475,36162455,0,0.0,0
36162976,35969506,0,2.6467072826695527e-15,160
36162976,36163004,0,11.991291097155827,152
36162976,1645257112,0,0.18265086860546514,3
36163004,36163019,0,0.5021966956093468,4
36163004,36162976,0,2.4688030419686533e-15,152
36163004,36163213,0,10.448184325710146,140
36163004,3033074995,0,40.0,4
36163019,36163004,0,1.2259608813732285e-16,4
36163019,36163039,0,0.0,0
36163019,12443847235,0,0.0,0
36163039,671371202,0,8.580777018740359e-16,28
36163039,36163334,0,1.2438830480694318,25
36163039,36163019,0,0.0,0
36163105,3987022247,0,10.0,1
36163105,12443847235,0,0.3405043712188131,4
36163109,3470234679,0,3.6243063887886323e-16,5
36163213,35969515,0,10.448184325710146,140
36163213,36163004,0,2.0821481653731664e-15,140
36163231,35969515,0,5.669052773171204e-16,14
36163231,1602102599,0,0.20766966441804632,11
36163231,36163269,0,0.0,0
36163269,36163271,0,0.0,0
36163271,35925240,0,6.8883231752788e-16,54
36163271,340340362,0,8.842902183591848,50
36163271,36163278,0,0.0,0
36163278,2163651902,0,9.176812980226531,279
36163278,311973099,0,3.1769187583918173e-15,281
36163334,1288686576,0,1.679088381758444,30
36163334,36163039,0,8.580777018740359e-16,25
36163334,5884321655,0,3.6243063887886323e-16,5
36163522,36421985,0,0.0,0
36163522,303950332,0,1.036977898107341e-15,40
36163522,671371202,0,2.0034674699050457,31
36163522,4554236575,0,0.021456864132765714,6
36287974,35900118,0,1.6270899226130935e-15,100
36287974,795656229,0,0.9011100625603273,29
36287974,61699837,0,3.629817646365282,66
36287974,266424290,0,0.0,0
36419278,1856760330,0,4.799446487702505,50
36419278,3792446060,0,26.66033972446366,300
36419360,4040848952,0,0.0,4
36420731,594964537,0,1.1720683897868882e-16,9
36420731,612058793,0,0.1549513183930564,7
36420731,36421409,0,0.0,0
36421409,594964533,0,1.345681929699063e-15,66
36421409,3399701576,0,60.298859142129075,10
36421409,36421678,0,2.6446011389543247,52
36421678,36421900,0,0.0,0
36421678,36421908,0,2.2297727635664146,50
36421678,36421409,0,1.345681929699063e-15,52
36421699,36421701,0,0.0,0
36421699,3808019680,0,30.0,3
36421701,36421699,0,0.0,0
36421701,36421896,0,1.9492496325987807e-16,9
36421701,36421895,0,0.6107960731089213,6
36421895,36421900,0,0.3265072268098179,3
36421895,36421985,0,0.0,0
36421895,36421701,0,1.9492496325987807e-16,6
36421896,39563582,0,15.882390286974866,223
36421896,36421701,0,1.2612288280631618,9
36421900,36421678,0,0.0,0
36421900,36421895,0,1.9492496325987807e-16,3
36421900,36421908,0,0.0,0
36421908,303950332,0,1.6927891393869026,45
36421908,36421678,0,1.2330759213123571e-15,50
36421908,36421900,0,0.0,0
36421985,36421895,0,0.0,0
36421985,36422306,0,0.0,0
36421985,36163522,0,0.0,0
36421992,1479981234,0,0.23726714542497893,6
36421992,10772935180,0,0.0,0
36422290,36421992,0,0.3849896592815386,11
36422290,36422298,0,0.0023375553898877083,3
36422290,39569008,0,0.026748946225292388,17
36422298,39535811,0,0.11471700396822959,3
36422298,36422290,0,0.022217016241257728,3
36422298,36422306,0,1.5536746343698247e-16,6
36422306,36421985,0,0.0,0
36422306,1479981234,0,1.5536746343698247e-16,8
36422306,36422298,0,0.17285842059912926,6
36422416,36422487,0,0.0010247697251204483,48
36422416,311973070,0,0.042241363888094935,17
36422416,39548784,0,1.4067475624543517,31
36422419,39533066,0,0.20875373351930246,12
36422419,311973070,0,0.1342399776727688,15
36422419,4727974072,0,0.0,0
36422487,36422416,0,0.8743313655323256,48
36422487,3206140870,0,0.0,0
36422487,36422490,0,0.0010247697251204483,52
36422490,39469851,0,6.080418638546366e-16,55
36422490,36422487,0,1.0900613921432547,52
36422490,4727974072,0,0.0003303781273431457,1
36422630,1684397757,0,0.20116062013749672,1
36422630,40877314,0,3.420640626042804e-16,14
36422630,39681716,0,0.43149424545328385,11
36422635,312622220,0,40.34370515996568,11
36422635,1851016565,0,0.0,0
39469832,39469851,0,3.074105844268729,59
39469832,1496871937,0,6.080418638546366e-16,65
39469832,39471089,0,0.2600244497804609,3
39469851,39480405,0,0.05411391685568578,2
39469851,36422490,0,2.6449554233537054,55
39469851,39469832,0,6.080418638546366e-16,59
39471089,2006006888,0,0.0,0
39471089,39469832,0,0.0,3
39477123,40884689,0,0.0,0
39477123,39478500,0,40.0,4
39478500,39477123,0,0.0,4
39480405,40880290,0,0.3069407410701461,2
39480405,39469851,0,0.0,2
39483735,39547914,0,0.8888997110831953,23
39483735,39548784,0,1.4377343121386282e-16,23
39483735,746687948,0,0.0,0
39533066,39563590,0,0.20875373351930263,16
39533066,36422419,0,0.10737142925621901,12
39533066,39683397,0,0.0,0
39533071,39551461,0,1.2915175195274561e-16,4
39535811,39535819,0,0.0,4
39535811,36422298,0,0.0,3
39535811,39543259,0,50.0,5
39535819,39547914,0,1.4377343121386282e-16,23
39535819,39535811,0,0.5455977873923417,4
39535819,39569008,0,0.8244792071417723,17
39535819,39536562,0,0.0,0
39536562,311973067,0,0.0,6
39536562,39535819,0,0.0,0
39536562,489590996,0,0.0,0
39543259,39535811,0,0.0,5
39547905,39548787,0,2.9500013428813725,31
39547905,39551471,0,0.0,0
39547914,39483735,0,0.025389934419100965,23
39547914,39535819,0,1.1113202379134997,23
39548784,39483735,0,0.942831374419058,23
39548784,311973064,0,0.062014693819401175,3
39548784,36422416,0,5.47698668442622e-16,31
39548787,594964489,0,0.7258813835901582,5
39548787,39683724,0,1.4255148184260946,17
39551461,39563590,0,0.3060359894713484,16
39551461,39551468,0,0.4376127434895625,37
39551461,39533071,0,40.0,4
39551468,39548787,0,0.0,0
39551468,39551471,0,0.29623160740336707,33
39551471,39563588,0,1.1013501131137213,20
39551471,311972966,0,0.38823457218575586,9
39563582,10772935149,0,0.5895825290307385,16
39563582,311483842,0,13.459050400677715,202
39563588,309200122,0,0.3196570322806871,5
39563588,311973067,0,0.6622542377468782,17
39563590,39551461,0,0.18208757544409662,16
39563590,39533066,0,0.10190028478108376,16
39563590,309200419,0,0.0,0
39569008,36422290,0,0.8347826021366983,17
39569008,39535819,0,0.053504546952754646,17
39569008,489590996,0,0.0,0
39569412,39547905,0,2.4175284876951286,24
39569412,311972966,0,0.0,0
39661494,673581183,0,0.0,6
39661505,673581169,0,2.8729542086068136e-16,6
39671388,39671390,0,0.0,0
39671388,39680891,0,0.061796177866008425,4
39671390,39671388,0,0.0,0
39671390,1684397757,0,0.8980633519819267,18
39680891,39680916,0,40.00246213396393,5
39680916,309200421,0,0.0024621339639344466,1
39680916,3547388902,0,20.0,2
39681151,673581169,0,0.6782474359916512,7
39681151,39681716,0,0.17352745296279765,11
39681716,39681151,0,0.6782474359916512,11
39681716,39480405,0,0.3267848827752752,3
39681716,36422630,0,3.420640626042804e-16,11
39681716,4727974072,0,0.006684557892676982,1
39683397,39533066,0,0.0,0
39683397,673581183,0,1.6563885354751196,30
39683724,39706699,0,0.8908870833345232,24
39683724,309200421,0,5.267044103196038,84
39692850,3423261118,0,0.6636694993262112,96
39692850,448586437,0,0.5951023489625881,98
39692850,3423261121,0,1.5218930720409243,4
39706699,3547388478,0,0.711264590478212,21
39706699,594964479,0,0.34438223573708004,2
40876696,40880290,0,0.40613332178916106,8
40876696,40882779,0,4.728492380976904e-16,31
40876696,40877314,0,1.508088097192627,20
40877314,40876696,0,4.728492380976904e-16,20
40877314,1851016565,0,0.4948805175363502,3
40877314,36422630,0,0.6662388461055873,14
40880290,40876696,0,0.0,8
40880290,39477123,0,80.0,8
40882779,40876696,0,3.2117168949559187,31
40882779,339834598,0,8.469576988050836e-16,39
40882779,40884689,0,0.5916619115710757,4
40884689,40882779,0,1.8315334960201819e-16,4
40884689,39471089,0,0.0,0
40884694,40886793,0,1.6884540597453073,94
40884694,51294091,0,1.875976569782643e-15,131
40884694,339834598,0,6.591003447515008,49
40886793,3423261118,0,1.688454059745307,95
40886793,40884694,0,0.3473297932293838,94
40890716,3423261121,0,0.0,0
40890716,40893644,0,0.0,0
40890716,40894932,0,0.0,0
40893644,40894932,0,0.0,0
40893644,40890716,0,0.0,0
40893644,40896581,0,0.0,0
40894932,40893644,0,0.0,0
40894932,1684397755,0,0.0,3
40894932,40890716,0,0.0,0
40896581,40893644,0,0.0,0
43057690,304297703,0,25.057179594874576,220
43057690,338776440,0,1.5078637621262603,36
43057690,304671561,0,1.3264418074387994,24
43059711,663603123,0,20.0,2
43059711,594964537,0,0.5961736937773907,20
43059711,338776440,0,1.3271087770238031e-15,24
43079173,10771250380,0,46.30718786781188,239
43079173,302731227,0,0.12045988230708335,237
43079173,5653958834,0,40.0,4
43079173,336250778,0,3.3715877916501427,11
43079203,248610805,0,0.0,2
43079203,35901575,0,183.32598762165546,620
43173326,569697243,0,0.0,0
43173326,305397928,0,0.0,0
43173326,43183977,0,0.0,0
43173326,43217307,0,0.0,0
43183977,1673438521,0,0.0,0
43183977,43173326,0,0.0,0
43183977,311484686,0,0.0,0
43183985,1673438521,0,0.0,0
43183985,257597245,0,28.109023936936147,235
43183985,1673438418,0,4.87443418173787e-15,235
43186167,1673438521,0,0.0,0
43190234,569697243,0,0.0,0
43190234,1673438418,0,0.0,0
43190234,1673438521,0,0.0,0
43191252,43228217,0,0.0,0
43191252,43217307,0,0.0,0
43217300,43228217,0,4.87443418173787e-15,235
43217300,1673438418,0,23.949183459334655,235
43217300,43217303,0,0.0,0
43217303,638306761,0,0.0,0
43217303,43191252,0,0.0,0
43217307,43173326,0,0.0,0
43217307,569697243,0,0.0,0
43217307,43191252,0,0.0,0
43219132,304474483,0,0.0,0
43219132,449584457,0,0.0,0
43219132,9806916419,0,0.0,0
43220773,267608089,0,0.0,0
43220773,3722080580,0,0.0,0
43220773,11401148495,0,0.0,0
43220773,304474483,0,0.0,0
43227235,43228220,0,0.0,0
43227235,248611622,0,0.0,0
43227235,43217300,0,0.0,0
43228217,43217300,0,20.926298840025467,235
43228217,44376902,0,1.4246318774157184e-14,853
43228217,43228220,0,4.547473960311886,618
43228220,43228217,0,9.37188459241932e-15,618
43228220,43227235,0,0.0,0
43228220,2004004550,0,34.53284110120104,618
43228220,44372134,0,0.0,0
44372134,44381531,0,0.0,0
44372134,43228220,0,0.0,0
44372134,44387808,0,0.0,0
44372134,44378214,0,0.0,0
44376902,43228217,0,20.838324713378565,853
44376902,44386458,0,5.25048278896798e-15,301
44376902,44384577,0,0.0,0
44376902,44376905,0,0.0840811904291621,610
44376905,44376902,0,21.89265236250011,610
44376905,44491080,0,0.0840811904291621,610
44376905,7235353313,0,0.0,0
44378214,44372134,0,0.0,0
44378214,44456516,0,0.0,0
44378214,44388820,0,0.0,0
44381531,44372134,0,0.0,0
44381531,44387553,0,0.0,0
44381531,44384577,0,0.0,0
44384577,44381531,0,0.0,0
44384577,44376902,0,0.0,0
44384577,44387132,0,0.0,0
44386458,3639851201,0,0.0,0
44386458,44387132,0,0.0,0
44386458,3802868348,0,5.25048278896798e-15,301
44386458,44376902,0,13.785735212326589,301
44387132,44387553,0,0.0,0
44387132,44386458,0,0.0,0
44387132,44384577,0,0.0,0
44387553,44387132,0,0.0,0
44387553,44387808,0,0.0,0
44387553,44381531,0,0.0,0
44387808,44387553,0,0.0,0
44387808,44388820,0,0.0,0
44387808,44372134,0,0.0,0
44388820,44378214,0,0.0,0
44388820,44387808,0,0.0,0
44388820,44456516,0,0.0,0
44456516,44388820,0,0.0,0
44456516,248611820,0,0.0,0
44456516,601833394,0,0.0,0
44456516,44378214,0,0.0,0
44461392,44491080,0,4.372083964183364,172
44461392,44461393,0,0.0,0
44461392,53865493,0,2.3065365796934223e-15,172
44461393,44461396,0,0.0,0
44461393,44491074,0,0.0,0
44461393,44494650,0,0.0,0
44461393,44461392,0,0.0,0
44461396,44491058,0,0.0,0
44461396,44467031,0,0.0,0
44461396,44461393,0,0.0,0
44461396,302893584,0,0.0,0
44467023,53865493,0,0.0,0
44467023,53939810,0,0.0,0
44467023,340715588,0,0.0,0
44467031,44467040,0,0.0,0
44467031,44461396,0,0.0,0
44467031,1259970778,0,0.0,0
44467031,44471836,0,0.0,0
44467040,302893584,0,0.0,0
44467040,44471833,0,0.0,0
44471832,1869040353,0,0.0,0
44471832,8825443242,0,0.0,0
44471833,8825443242,0,0.0,0
44471833,302893579,0,0.0,0
44471833,44467040,0,0.0,0
44471833,1509624541,0,0.0,0
44471836,365625358,0,0.0,0
44471836,44467031,0,0.0,0
44471836,340716216,0,0.0,0
44471836,44476643,0,0.0,0
44471840,53939810,0,0.0,0
44471840,53866082,0,0.0,0
44471840,340715424,0,0.0,0
44476636,302893579,0,0.0,0
44476640,649909597,0,0.0,0
44476640,1509624541,0,0.0,0
44476640,302893579,0,0.0,0
44476640,541846139,0,0.0,0
44476643,1462520565,0,0.0,0
44476643,44494658,0,0.0,0
44476643,7876005104,0,0.0,0
44476643,44471836,0,0.0,0
44491058,44491074,0,0.0,0
44491058,3802868348,0,60.02340144796504,301
44491058,44461396,0,0.0,0
44491074,44491080,0,0.0,0
44491074,44491058,0,0.0,0
44491074,44461393,0,0.0,0
44491080,44376905,0,21.89265236250011,610
44491080,44491074,0,0.0,0
44491080,44461392,0,2.3065365796934223e-15,172
44491080,53864265,0,0.3563251511695438,438
44491082,53864265,0,3.5776979043186157,438
44491082,1462522026,0,0.0,0
44491082,3294789494,0,0.0,0
44491082,53862262,0,0.3563251511695438,438
44494650,1259970778,0,0.0,0
44494650,44461393,0,0.0,0
44494650,340715588,0,0.0,0
44494650,44494655,0,0.0,0
44494655,44494658,0,0.0,0
44494655,44494650,0,0.0,0
44494655,340714969,0,0.0,0
44494655,340716216,0,0.0,0
44494658,44494659,0,0.0,0
44494658,44494655,0,0.0,0
44494658,44476643,0,0.0,0
44494658,340714968,0,0.0,0
44494659,340714880,0,0.0,0
44494659,44494658,0,0.0,0
50450960,3722080615,0,0.0,2
50450960,339328911,0,0.12045988230707849,2
50450960,304474483,0,0.0,0
50457439,36162475,0,0.4490216778513877,3
50457439,4985246752,0,0.9506987997643119,7
50457439,3012944589,0,40.0,4
50458840,36158522,0,0.04283091378662675,1
50482984,455006409,0,40.0,4
50485593,54580540,0,7.4142201008321775,836
50485593,36162322,0,40.0,4
50486778,50487729,0,148.89182094452997,814
50486873,50486778,0,51.32522751888454,819
50486873,50457439,0,1.743718869861894,10
50487729,8039663859,0,81.69004172692439,387
50487729,304763545,0,5.357508754866079,424
50488292,308194354,0,46.176169847144635,423
50488292,36158017,0,0.3584572106589244,2
50488884,308194352,0,0.5311703067381673,10
50488884,4251105880,0,68.2447812736932,402
50489322,424346587,0,124.74322455275858,368
50489757,60564810,0,27.785718409812684,56
50489846,4180874647,0,1.7190464315529999,132
50489846,4180874629,0,5.799145586073093,227
50493616,50493618,0,40.554260510255254,52
50493618,50495138,0,0.14081242485198747,38
50493618,1462937117,0,0.4134480854032797,10
50493623,595819690,0,20.0,2
50493623,1462937125,0,0.0,0
50493626,50495674,0,0.7164086046816744,5
50493626,50493616,0,2.19842365484701,57
50495138,267252339,0,360.0,36
50495674,50496393,0,20.0,2
50496393,50495138,0,0.0,0
50496393,1462937117,0,0.0,0
50500005,50495674,0,0.0,0
50500005,50493616,0,0.0,0
50575623,51297181,0,0.0,0
50575623,51296577,0,0.00802812042954511,1
51294089,2006006888,0,1.6348370004434174,5
51294089,312622124,0,17.65651897565532,193
51294091,51296580,0,9.111003163289835,51
51294091,40884694,0,4.610842358349278,131
51294091,312622124,0,2.267800968995945e-15,184
51294742,51295107,0,9.753044559317201,79
51294742,601843310,0,0.0,0
51295104,51294742,0,11.212332364237778,81
51295104,601843310,0,13.843125285781227,845
51295107,51295116,0,54.33283974305463,53
51295107,51294742,0,9.812484108326604e-16,79
51295107,3206140870,0,0.3479970644623121,20
51295116,310109644,0,4.332839743054612,48
51295116,51295107,0,6.927541435405988e-16,53
51295351,51295379,0,0.0,0
51295351,51296577,0,0.0,0
51295379,50575623,0,60.00802812042954,7
51296577,51297177,0,0.0,0
51296580,51294091,0,3.9182439921330183e-16,51
51296580,51297177,0,1.3120120718276216,6
51296580,310109694,0,7.2393920367768585,43
51297177,51297181,0,0.8528059810790314,4
51297177,51296580,0,0.0,6
51297181,266729326,0,30.0,3
51297398,5287617667,0,68.13671877962011,80
51297648,2006006884,0,44.053398199198064,284
51297648,308190609,0,8.951010339191717,933
51301877,51471179,0,0.0,0
51301877,2479075087,0,0.0,0
51304166,53848543,0,0.0,0
51304166,51486542,0,0.0,0
51304166,4141543988,0,0.0,0
51305036,8242851437,0,0.0,0
51305036,667007581,0,0.0,0
51305036,51486536,0,0.0,0
51465482,5257523518,0,0.0,0
51466892,51467319,0,0.0,0
51466892,2654258638,0,0.0,0
51467319,51483325,0,0.0,0
51471179,51477319,0,0.0,0
51471179,51301877,0,0.0,0
51471179,5257523518,0,0.0,0
51471179,51471212,0,0.0,0
51471212,51471250,0,0.0,0
51471250,293519737,0,0.0,0
51471250,3412530123,0,0.0,0
51472391,51489180,0,0.0,0
51472391,51477319,0,0.0,0
51477319,51477327,0,0.0,0
51477319,51472391,0,0.0,0
51477327,51466892,0,0.0,0
51482211,51490973,0,0.0,0
51482211,51472391,0,0.0,0
51482211,51477327,0,0.0,0
51483325,51304166,0,0.0,0
51483325,51483328,0,0.0,0
51483328,1111624754,0,0.0,0
51483328,5008056800,0,0.0,0
51486536,51486853,0,0.0,0
51486536,51483328,0,0.0,0
51486536,51497625,0,0.0,0
51486542,51486857,0,0.0,0
51486853,51486542,0,0.0,0
51486853,51486857,0,0.0,0
51486853,51486536,0,0.0,0
51486857,51305036,0,0.0,0
51486857,51486853,0,0.0,0
51489180,51471212,0,0.0,0
51489180,51490973,0,0.0,0
51489185,5833529302,0,0.0,0
51489185,51492302,0,0.0,0
51489185,51490973,0,0.0,0
51490973,51489185,0,0.0,0
51490973,51482211,0,0.0,0
51490973,51489180,0,0.0,0
51491711,1111624754,0,0.0,0
51492302,4915050969,0,0.0,0
51492302,4915050969,1,0.0,0
51492302,51489185,0,0.0,0
51497625,4915050969,0,0.0,0
51497625,4915050975,0,0.0,0
51497625,51486536,0,0.0,0
53846288,8242851437,0,0.0,0
53848016,53850412,0,0.0,0
53848016,53849584,0,0.0,0
53848016,53856994,0,0.0,0
53848543,53856323,0,0.0,0
53848543,51304166,0,0.0,0
53849584,12078263320,0,0.0,0
53849584,53856323,0,0.0,0
53849584,53848016,0,0.0,0
53850412,53851080,0,0.0,0
53850412,53848016,0,0.0,0
53851080,266716683,0,0.0,0
53851080,53850412,0,0.0,0
53851080,53851832,0,0.0,0
53851080,53857308,0,0.0,0
53851832,719331905,0,0.0,0
53851832,53851080,0,0.0,0
53851832,266716680,0,0.0,0
53851833,53857308,0,0.0,0
53851833,53954158,0,0.0,0
53851833,53851832,0,0.0,0
53854414,683428294,0,0.0,0
53854414,53861575,0,0.0,0
53854414,53856992,0,0.0,0
53854414,53859430,0,0.0,0
53856323,53856992,0,0.0,0
53856323,53849584,0,0.0,0
53856323,53848543,0,0.0,0
53856567,53857308,0,0.0,0
53856567,53861575,0,0.0,0
53856567,53856994,0,0.0,0
53856567,53860548,0,0.0,0
53856992,3109092657,0,0.0,0
53856992,53854414,0,0.0,0
53856992,53856323,0,0.0,0
53856994,53848016,0,0.0,0
53856994,53856567,0,0.0,0
53856994,3109092657,0,0.0,0
53857308,53851833,0,0.0,0
53857308,53856567,0,0.0,0
53857308,53851080,0,0.0,0
53859430,53854414,0,0.0,0
53859430,667007581,0,0.0,0
53859430,3778363267,0,0.0,0
53860376,683428294,0,0.0,0
53860376,53860548,0,0.0,0
53860376,53861575,0,0.0,0
53860548,53861486,0,0.0,0
53860548,53860376,0,0.0,0
53861486,1171919790,0,0.0,0
53861486,53860548,0,0.0,0
53861486,3294789494,0,0.0,0
53861575,3109092657,0,0.0,0
53861575,53854414,0,0.0,0
53861575,53856567,0,0.0,0
53862262,667007663,0,0.3563251511695438,438
53862262,1171919790,0,0.0,0
53862262,44491082,0,3.5776979043186157,438
53864265,3294789496,0,0.0,0
53864265,53868485,0,0.0,0
53864265,44491082,0,0.3563251511695438,438
53864265,44491080,0,3.5776979043186157,438
53865493,44461392,0,4.372083964183364,172
53865493,53867289,0,2.3065365796934223e-15,172
53865493,44467023,0,0.0,0
53866082,338952832,0,0.0,0
53866082,44471840,0,0.0,0
53866082,53937832,0,0.0,0
53867289,53867915,0,2.3065365796934223e-15,172
53867289,53868485,0,0.0,0
53867289,53865493,0,4.372083964183364,172
53867915,53867289,0,4.372083964183364,172
53867915,1462522400,0,0.0,0
53867915,53939806,0,0.0,0
53867915,53936966,0,2.3065365796934223e-15,172
53867916,53868485,0,0.0,0
53867916,1462522400,0,0.0,0
53867916,1462523349,0,0.0,0
53868485,53867289,0,0.0,0
53868485,53867916,0,0.0,0
53868485,53864265,0,0.0,0
53936966,1462522026,0,0.0,0
53936966,53938063,0,0.0,0
53936966,459149509,0,2.3065365796934223e-15,172
53936966,53867915,0,4.372083964183364,172
53937832,53937835,0,0.0,0
53937832,53866082,0,0.0,0
53937832,7074821828,0,0.0,0
53937835,53937832,0,0.0,0
53937835,53938063,0,0.0,0
53937835,53938061,0,0.0,0
53938061,2435362546,0,0.0,0
53938061,53937835,0,0.0,0
53938063,7074821828,0,0.0,0
53938063,53937835,0,0.0,0
53938063,53936966,0,0.0,0
