edge_u,edge_v,edge_key,W_e,affected_pairs
533699001,272995519,0,9.939364154261018,70
272995519,253489507,0,9.939364154261018,70
5664642771,5664642784,0,9.842594020775163,97
245919230,272607684,0,8.5927013017781,44
253489927,323130797,0,8.591914602030535,226
5664642784,248047383,0,8.244365580255781,88
245919228,245919230,0,7.895670625279353,66
246699676,246699675,0,7.878550245482254,82
253487606,479747262,0,7.705378309886804,177
479747262,578156857,0,7.705378309886804,60
506513856,253489976,0,7.26215712048507,76
11912323291,11912323282,0,6.7866713886188235,37
1253885326,253489507,0,6.753541082599128,71
253487516,273000302,0,6.6890985922775394,109
253490396,253490334,0,6.108901926932773,101
253489505,253490282,0,6.03889048588,90
303467298,1253885326,0,5.7201070652050845,71
253490444,253489605,0,5.555056512161737,108
209915966,593815385,0,5.476345099037395,7
253489506,253490444,0,5.272064447078252,106
253489507,253489506,0,5.272064447078252,106
253486841,253486845,0,4.77986651027593,80
253490282,253490250,0,4.684801214461409,41
5667805659,1733854568,0,4.616571262886069,33
578156857,479747262,0,4.548129262460133,60
255970810,248798136,0,4.542251486354056,120
246699675,11912323275,0,4.505391927927033,52
338033894,1187076611,0,4.4819326481634585,35
253490377,253490396,0,4.441003598242738,34
266720803,246676922,0,4.406939265215543,162
11912323275,11912323291,0,3.8922012010737856,46
5821575730,9058015692,0,3.8362720077686725,141
253488594,272998691,0,3.8362704305777746,214
253489681,253490084,0,3.5608579892398926,32
9058015692,253756799,0,3.5493490312675053,136
253489976,253486702,0,3.5490470942679027,51
253489605,253489505,0,3.4270491478585945,95
1187076611,253630889,0,3.3346174895543124,30
11912323282,246698702,0,3.256054192348115,20
272607684,9156294611,0,3.08548616580305,23
253487529,253487532,0,3.0193247548833475,19
253487606,253487592,0,2.9342315037915077,138
245919228,245941679,0,2.8334114867431213,13
5821575730,5821575723,0,2.7783448100733765,8
313138424,273104374,0,2.6187642414752768,13
336114700,5667805659,0,2.422791301338141,34
338033894,1119714822,0,2.2374997314688696,8
253489976,253490092,0,2.2373109292967035,23
1733854568,253635848,0,2.2361411007248213,24
246676922,272994055,0,2.2101575550312207,150
272998691,253489511,0,2.1420260851216035,205
253489495,253489921,0,1.9502282342388126,212
7729453361,253630889,0,1.9004805912234568,5
253490084,253489979,0,1.813092983761237,9
253489511,253489495,0,1.775559251331784,197
253490396,253490377,0,1.7064173852458586,34
272998691,253488594,0,1.4780977059619635,214
253489511,272998691,0,1.4780977059619635,205
92353679,1772729930,0,1.4275252964102936,27
533699001,92353679,0,1.4275252964102936,27
253486702,266720802,0,1.403405595134502,43
273104374,5088273987,0,1.402402305183972,7
253489927,253489925,0,1.3677427598843115,23
246698702,253634939,0,1.3467809678848082,12
245919230,272608242,0,1.3316327010151976,16
253490092,12182898785,0,1.1979706593896031,18
266720802,272994055,0,1.113444780853042,38
338033894,10711268140,0,1.1079587524327288,8
253489921,253489681,0,1.0552651201527175,189
253490250,253489502,0,1.0212087060752537,26
1187250361,253490084,0,0.9763648275324592,38
248047383,479747256,0,0.9122217346848046,16
9156294611,253634598,0,0.8189667207821867,15
253487384,253487516,0,0.7240809699110095,27
253486841,253487384,0,0.7240809699110095,27
11912323282,11912323286,0,0.7105880892615769,9
272608242,84846978,0,0.6870388359167647,8
246699675,246699289,0,0.6490447103275793,20
246699676,253722066,0,0.6104463012237731,4
253487532,253488298,0,0.5782069048833495,7
12182898785,253489974,0,0.5643532854370306,14
253635848,253634938,0,0.552197761319064,15
253490325,253490282,0,0.5462299409374435,56
253489925,253486700,0,0.5279821325187757,7
253490084,1187250361,0,0.5238227779945007,38
245941679,246699287,0,0.5182405008197521,3
253489925,253489974,0,0.4930306300541621,9
253489974,12182898785,0,0.44270072182108866,14
12182898785,253486701,0,0.43844863587682154,6
209915965,593815382,0,0.38599177262779205,4
253490377,253490441,0,0.31198697504860956,37
253490250,253489511,0,0.3087415537690609,4
253634938,384510536,0,0.2970450379609115,6
253490282,253490325,0,0.2611935470571319,56
336114700,336114699,0,0.24098818295675906,9
253489921,253489498,0,0.23520288955020427,23
253490441,253489507,0,0.22289100925038194,35
253489507,1253885326,0,0.22289100925038194,71
1253885326,303467298,0,0.22289100925038194,71
253489507,253490441,0,0.19401052084181672,35
253490441,253490377,0,0.19401052084181672,37
12182898785,253490092,0,0.136422930886908,18
253489681,253489921,0,0.12081318446425604,189
384510536,336031616,0,0.11590546145636528,5
266720803,266720802,0,0.11157761835680169,3
253487516,253486845,0,0.0916927874822565,26
253490441,253490444,0,0.08909596579822755,2
479747256,246699291,0,0.08462053010182383,7
253490092,253489976,0,0.0813596575688242,23
253634598,9156294606,0,0.05926191726899786,8
253489680,253489502,0,0.05237257087761066,1
253489502,253489495,0,0.04373979161116056,22
255970810,253488298,0,0.035695361620118764,1
246699289,246699287,0,0.034338861733841396,15
253634598,336031616,0,0.031885478725861956,1
336031616,384510536,0,0.031885478725861956,5
273000328,273000302,0,0.0041517312318535855,17
253490325,253490396,0,0.0,74
253490334,533699001,0,0.0,0
266720802,266720803,0,0.0,3
253756799,9058015692,0,0.0,136
253722066,246699676,0,0.0,4
253722066,479747256,0,0.0,0
9288702019,253489413,0,0.0,303
10711268140,338033894,0,0.0,8
11912323275,246699675,0,0.0,52
253490282,253489505,0,0.0,90
168316105,253486841,0,0.0,0
168316106,593815439,0,0.0,0
168316106,5329047423,0,0.0,0
168316106,253487384,0,0.0,0
8530214573,1253885326,0,0.0,0
8530214573,6197778886,0,0.0,0
9058015692,5821575730,0,0.0,141
9156294606,245941679,0,0.0,0
168316105,6754312649,0,0.0,0
168316105,5329047423,0,0.0,0
9156294611,9156294606,0,0.0,0
9156294611,272607684,0,0.0,23
253634938,253635848,0,0.0,15
253489979,1598906556,0,0.0,0
253490084,253489681,0,0.0,32
253635848,1733854568,0,0.0,24
253489974,253489925,0,0.0,9
253634939,246698702,0,0.0,12
253634939,253634938,0,0.0,0
253630889,95949496,0,0.0,0
253634938,253634939,0,0.0,0
253630889,1187076611,0,0.0,30
253634598,9156294611,0,0.0,15
253490444,253489506,0,0.0,106
272995519,533699001,0,0.0,70
272995518,272995519,0,0.0,0
272994864,272994886,0,0.0,96
272994055,266720802,0,0.0,38
272616126,266720805,0,0.0,10
272614897,246676922,0,0.0,0
253489921,253489495,0,0.0,212
253489925,253489927,0,0.0,23
253489680,253490325,0,0.0,111
253489681,253489680,0,0.0,103
272607683,84846978,0,0.0,0
272608242,245919230,0,0.0,16
272608427,340157187,0,0.0,18
272608537,272608242,0,0.0,0
253489605,253490377,0,0.0,0
253489605,253490444,0,0.0,108
266720803,272994138,0,0.0,192
266720809,266720805,0,0.0,0
266720805,266720803,0,0.0,19
266720805,266720809,0,0.0,0
266720802,253486702,0,0.0,43
271012792,336114699,0,0.0,3
272607683,272607684,0,0.0,7
253489979,253490084,0,0.0,9
253490092,253489979,0,0.0,0
253489979,253489974,0,0.0,0
253722066,246699291,0,0.0,0
253490250,253490282,0,0.0,41
287865387,6754312649,0,0.0,0
253489507,272995519,0,0.0,70
253489506,253489508,0,0.0,0
253489506,253489507,0,0.0,106
336114699,11912323286,0,0.0,0
336114699,246699291,0,0.0,0
253489498,253489921,0,0.0,23
336031616,253634598,0,0.0,1
253488298,253487532,0,0.0,7
253486845,253487516,0,0.0,26
253487384,253486841,0,0.0,27
340157187,272608447,0,0.0,26
253487532,253487529,0,0.0,19
253487529,253487606,0,0.0,51
384510536,253634939,0,0.0,0
253487532,5821575723,0,0.0,0
384510536,253634938,0,0.0,6
472107734,10044178022,0,0.0,10
479747256,248047383,0,0.0,16
479747256,253722066,0,0.0,0
565334803,6425162983,0,0.0,12
273104374,313138424,0,0.0,13
273104374,253486702,0,0.0,0
273000328,253486845,0,0.0,203
308982940,304175102,0,0.0,78
253488290,253487529,0,0.0,11
253488290,6197779285,0,0.0,0
253488298,253488290,0,0.0,0
253489495,253489511,0,0.0,197
253489495,253489502,0,0.0,22
253489413,6304483625,0,0.0,317
253489511,253490250,0,0.0,4
253489505,253489605,0,0.0,95
272995519,272995518,0,0.0,0
253489502,253489680,0,0.0,1
253489502,253490250,0,0.0,26
253486699,253489680,0,0.0,0
1187076611,10711268140,0,0.0,0
1186349802,209915966,0,0.0,10
1119714822,338033894,0,0.0,8
679955610,8530214573,0,0.0,0
593815439,168316106,0,0.0,0
593815405,593815439,0,0.0,0
593815405,253487592,0,0.0,0
593815385,593815382,0,0.0,0
593815385,209915966,0,0.0,7
593815382,9288702019,0,0.0,0
593815382,209915965,0,0.0,4
593815364,593815385,0,0.0,0
593815364,304175102,0,0.0,9
578156857,273000328,0,0.0,186
253486701,12182898785,0,0.0,6
246699675,246699676,0,0.0,82
246699291,479747256,0,0.0,7
1772729930,1772733969,0,0.0,100
246699675,246699291,0,0.0,0
246699676,1465594890,0,0.0,106
248047383,5664642784,0,0.0,88
248798140,1119714822,0,0.0,0
248798140,2967531373,0,0.0,0
253486841,168316105,0,0.0,0
253486702,253486701,0,0.0,0
253486845,253486841,0,0.0,80
1253885326,8530214573,0,0.0,0
1624234922,253489505,0,0.0,0
253486701,253486700,0,0.0,0
253486700,323130797,0,0.0,0
253486700,253489925,0,0.0,7
5329047423,168316105,0,0.0,0
5088273989,5088273987,0,0.0,0
5088273989,273104374,0,0.0,0
5088273987,250638699,0,0.0,0
4927334272,253489413,0,0.0,6
4927334268,253487529,0,0.0,13
4865907121,246699676,0,0.0,16
250572048,1186349802,0,0.0,0
246698702,5667805659,0,0.0,0
246676922,266720803,0,0.0,162
246698702,11912323282,0,0.0,20
246699289,11912323291,0,0.0,0
5821575723,253756799,0,0.0,0
245941680,245918989,0,0.0,0
5664642784,5664642771,0,0.0,97
5329047423,168316106,0,0.0,0
5821575723,253487532,0,0.0,0
246699291,246699675,0,0.0,0
246699291,336114699,0,0.0,0
246699291,253722066,0,0.0,0
6197779286,287865387,0,0.0,0
5821575730,209915965,0,0.0,160
6197779285,6197779286,0,0.0,0
6029496305,1670392327,0,0.0,0
95949496,272998691,0,0.0,0
6754312649,168316105,0,0.0,0
6304483625,593815405,0,0.0,0
92353679,287865387,0,0.0,0
11912323291,246699289,0,0.0,0
11912323286,11912323275,0,0.0,0
11912323286,336114699,0,0.0,0
84846978,272608242,0,0.0,8
