,node_id_origin,node_id_dest
415,578156857,6029496305
416,533699001,253490282
417,253487516,272616354
418,272994886,253489502
419,253486845,11912323282
420,1772733969,479747256
421,253486845,253489495
422,533699001,272608447
423,578156857,272607684
424,679955610,1187076611
425,272994886,253488290
426,253486845,272614897
427,253486845,253490396
428,253486845,253490396
429,578156857,272994055
430,253486841,253490334
431,578156857,1733854568
432,1772729930,272608964
433,253486845,272607683
434,533699001,253489605
435,272994886,272608242
436,272994886,253487532
437,253486841,1733854568
438,273000302,11912323291
439,679955610,5667805659
440,253486841,1186349802
441,578156857,593815385
442,578156857,246698702
443,253487516,272994864
444,679955610,95949496
445,578156857,323130797
446,533699001,9156294606
447,253486841,272614897
448,253487516,7729453361
449,253486841,253756598
450,1772733969,1670392327
451,253486841,1670392327
452,253487516,336114700
453,253486841,336114700
454,1772729930,1670392327
455,1772729930,272608537
456,578156857,272616126
457,578156857,384510536
458,578156857,9156294606
459,253487516,253489976
460,253486845,9058015692
461,1772733969,9156294611
462,533699001,266720805
463,679955610,246699289
464,273000302,253488290
465,253487516,272608964
466,533699001,272994055
467,253486845,266720802
468,1772733969,272607684
469,253487516,253487529
470,253486841,1187076611
471,1772733969,272608447
472,253487516,13368219637
473,578156857,253490396
474,679955610,1733854568
475,253487516,593815364
476,272994886,1733854568
477,253486841,253489505
478,1772733969,253488290
479,578156857,266720802
480,272994886,253490325
481,272994886,506513856
482,253486841,13368259209
483,1772733969,11912323286
484,578156857,253489498
485,1772729930,338033894
486,1772733969,272616354
487,1772729930,245941679
488,253486841,245919230
489,578156857,506513856
490,273000302,308982940
491,273000302,10711268019
492,253486841,253486701
493,578156857,246698702
494,1772729930,304175102
495,1772733969,336114699
496,253486845,253489925
497,273000302,253486702
498,1772733969,253489974
499,272994886,593815385
500,1772729930,253486700
501,578156857,253489925
502,533699001,272998691
503,533699001,5664642771
504,253486841,272616126
505,272994886,304175102
506,273000302,13368259209
507,1772733969,253489495
508,533699001,11912323291
509,1772733969,11912323286
510,253486845,5664642784
511,273000302,253489921
512,253486845,253490325
513,253486841,472107734
514,273000302,304175102
515,253487516,253488290
516,533699001,11912323282
517,1772733969,272607684
518,253486841,6425162983
519,578156857,246676922
520,1772729930,593815364
521,1772733969,506513856
522,533699001,253489974
523,578156857,250638701
524,272994886,272608427
525,253486841,253486700
526,533699001,250638699
527,578156857,336114699
528,253486845,95949496
529,1772729930,12182898785
530,253486841,253486700
531,533699001,253489413
532,578156857,338033894
533,253487516,272998691
534,1772733969,253630889
535,679955610,266720805
536,272994886,1598906556
537,533699001,246699287
538,253486841,245941679
539,253486841,253490334
540,253487516,253634598
541,253486845,1465594890
542,253486841,308982940
543,253487516,253722066
544,533699001,6425162983
545,272994886,253490092
546,533699001,11912323282
547,253486845,11912323275
548,533699001,272616354
549,253487516,5667805659
550,273000302,248798136
551,1772733969,4927334272
552,1772729930,245941680
553,533699001,253722066
554,253486841,272608964
555,679955610,593815364
556,253487516,10711268140
557,272994886,248047383
558,578156857,5664642784
559,253487516,253486700
560,253486841,253756598
561,253486845,12182898785
562,578156857,12182898785
563,578156857,245919228
564,253486845,10711268140
565,253486841,1670392327
566,253486841,6425162983
567,679955610,255970810
568,253487516,253630889
569,253487516,253489921
570,272994886,250638699
571,578156857,338033894
572,533699001,253489974
573,533699001,272608447
574,533699001,1187250361
575,272994886,253489498
576,533699001,479747256
577,253486845,304175102
578,253487516,272616354
579,253486841,593815385
580,253487516,272608537
581,253486841,9156294606
582,253486845,6029496305
583,253487516,250638699
584,273000302,272994864
585,253487516,384510536
586,253486841,253490084
587,272994886,253489979
588,679955610,10711268140
589,253487516,10711268140
590,679955610,11912323282
591,1772733969,5821575730
592,253486845,253489498
593,533699001,253490377
594,253486841,245941679
595,1772733969,593815382
596,679955610,1253954672
597,253486845,1253954672
598,253487516,245919228
599,273000302,10711268019
600,1772729930,336031616
601,273000302,271012792
602,253487516,9156294611
603,533699001,2970434084
604,273000302,384510536
605,533699001,6425162983
606,1772729930,9058015692
607,273000302,246699676
608,253486845,253490396
609,272994886,253634939
610,533699001,209915966
611,533699001,10044178022
612,1772729930,272994864
613,679955610,273104374
614,578156857,272994055
615,1772729930,253489680
616,253486841,5667805659
617,1772729930,209915966
618,253487516,253634939
619,533699001,246699291
620,253486841,253489505
621,1772733969,6029496305
622,272994886,9058015692
623,253486841,336114699
624,1772733969,5088273989
625,1772733969,308982940
626,578156857,253634939
627,533699001,245941680
628,1772733969,253490334
629,679955610,272608427
630,272994886,1253954672
631,1772733969,272614897
632,1772733969,2970434084
633,1772733969,253489498
634,253486841,253489498
635,679955610,253635848
636,272994886,248047383
637,679955610,253634598
638,1772729930,248798140
639,273000302,266720805
640,253487516,245941679
641,253486841,253489921
642,1772729930,253489927
643,272994886,12182898785
644,253487516,1187076611
645,253487516,253488594
646,272994886,593815382
647,253486845,253488594
648,1772733969,253756598
649,272994886,10044178022
650,679955610,5762309658
651,253487516,250638699
652,679955610,253486699
653,272994886,246699675
654,1772729930,272994864
655,533699001,13368259209
656,679955610,13368219637
657,253486841,336114699
658,533699001,11912323291
659,533699001,253489498
660,253486845,1733854568
661,253486845,253489511
662,578156857,273104374
663,679955610,272994138
664,253487516,336114699
665,273000302,272608447
666,272994886,308982940
667,1772729930,253490377
668,1772729930,245919230
669,273000302,253635848
670,253486845,246676922
671,1772733969,253756598
672,578156857,1598906556
673,253486841,253634598
674,253487516,246699675
675,533699001,253489502
676,272994886,1253954672
677,272994886,12182898785
678,578156857,253756799
679,1772733969,272616126
680,578156857,5664642784
681,679955610,272608447
682,253486841,340157187
683,1772729930,209915966
684,533699001,253488594
685,253487516,253489605
686,1772729930,1465594890
687,253486841,593815382
688,273000302,253630889
689,253486841,2967531373
690,1772733969,272608964
691,578156857,253489927
692,679955610,253490282
693,253486845,253490282
694,253486845,272616126
695,578156857,246699676
696,253486845,272607684
697,1772729930,248047383
698,253486845,253722066
699,253487516,253489974
700,533699001,246699289
701,253487516,253756598
702,272994886,593815382
703,533699001,248047383
704,273000302,272608964
705,253487516,313138424
706,679955610,248798136
707,578156857,253489413
708,1772729930,1253954672
709,1772729930,266720803
710,273000302,7729453361
711,578156857,246699287
712,533699001,253490282
713,273000302,11912323291
714,272994886,253630889
715,253487516,246699676
716,1772729930,250572048
717,253486845,565334803
718,1772733969,10711268019
719,273000302,593815364
720,679955610,255970810
721,272994886,5088273989
722,253487516,308982940
723,272994886,5667805659
724,1772729930,253490282
725,1772729930,245919228
726,1772729930,11912323291
727,679955610,253756799
728,253487516,5664642784
729,253487516,313138424
730,253486841,266720802
731,253486845,253487532
732,253486841,253486700
733,533699001,272608427
734,1772729930,250638693
735,253486841,313138424
736,533699001,253490377
737,1772729930,5667805659
738,679955610,250572048
739,273000302,340157187
740,679955610,266720802
741,273000302,245919230
742,679955610,6029496305
743,272994886,4865907121
744,253486841,336114699
745,253486841,250638701
746,578156857,253489498
747,1772729930,266720805
748,253487516,1119714822
749,273000302,253756799
750,253486841,253756799
751,273000302,245941679
752,253487516,253489681
753,272994886,11912323291
754,1772733969,272608242
755,253486841,245919230
756,253486845,4865907121
757,533699001,10711268019
758,1772729930,250638701
759,1772733969,253489495
760,578156857,6029496305
761,679955610,95949496
762,253486841,272994055
763,253486841,272607684
764,1772733969,253490282
765,1772729930,253488298
766,533699001,9058015692
767,253487516,313138424
768,273000302,5821575730
769,533699001,253490092
770,253487516,479747256
771,578156857,1186349802
772,533699001,272608537
773,533699001,593815382
774,272994886,253487532
775,253487516,13368259209
776,578156857,336031616
777,253486845,272608427
778,253487516,253487532
779,1772733969,1119714822
780,578156857,253489925
781,1772733969,1119714822
782,578156857,245919230
783,1772729930,253489927
784,533699001,11912323282
785,533699001,253490334
786,1772729930,5664642771
787,253486845,9156294611
788,253486841,1187250361
789,679955610,5762309658
790,253487516,245919230
791,1772729930,7729453361
792,578156857,253490334
793,272994886,246699291
794,578156857,11912323275
795,273000302,253487529
796,273000302,253489498
797,253486845,1119714822
798,679955610,5821575730
799,1772733969,253634598
800,578156857,272608447
801,253486845,253489681
802,1772729930,253489680
803,1772729930,313138424
804,253487516,272614897
805,273000302,1733854568
806,253487516,11912323275
807,272994886,304175102
808,578156857,246676922
809,679955610,472107734
810,253487516,253489976
811,253486845,266720803
812,253487516,245941679
813,253487516,272607684
814,1772733969,248047383
815,1772733969,1465594890
816,253487516,253489498
817,253486845,9156294606
818,679955610,272608537
819,679955610,253756799
820,679955610,506513856
821,253486841,272994864
822,1772729930,11912323286
823,679955610,253634598
824,253486841,10711268019
825,272994886,11912323291
826,578156857,253486699
827,1772733969,253489413
828,1772729930,5821575723
829,253486841,253489925
830,1772729930,253488298
831,253487516,272608964
832,253486845,248798140
833,679955610,5664642771
834,1772733969,593815382
835,273000302,253489681
836,272994886,5667805659
837,253486845,246698702
838,253486845,253756598
839,1772729930,272994138
840,273000302,253489495
841,253486841,253634598
842,253486841,253489505
843,679955610,253489979
844,253486841,272994864
845,273000302,253490092
846,273000302,1733854568
847,253487516,272607683
848,578156857,272616354
849,253487516,95949496
850,533699001,272608537
851,253486841,336031616
852,679955610,245941679
853,272994886,11912323282
854,1772729930,272616126
855,272994886,384510536
856,679955610,5821575723
857,578156857,272608427
858,253486841,5667805659
859,253487516,6029496305
860,253486841,1253954672
861,253486845,1186349802
862,578156857,5821575730
863,253486845,245941680
864,1772729930,1624234922
865,273000302,266720802
866,273000302,593815382
867,1772729930,253489495
868,273000302,253490282
869,533699001,253490396
870,533699001,5762309658
871,578156857,84846978
872,578156857,209915966
873,1772733969,272608964
874,1772733969,253489505
875,253486841,338033894
876,679955610,253488290
877,253486841,253489605
878,272994886,340157187
879,578156857,266720805
880,578156857,5664642771
881,679955610,9156294606
882,1772729930,272994864
883,679955610,246699287
884,1772733969,250638699
885,533699001,272994055
886,272994886,9156294606
887,1772729930,253490250
888,1772733969,253490250
889,272994886,253486701
890,253486841,253490396
891,253487516,253490250
892,1772729930,246699675
893,272994886,253488594
894,533699001,253490377
895,272994886,246698702
896,273000302,271012792
897,272994886,245941680
898,679955610,253489681
899,533699001,272607683
900,679955610,246699287
901,578156857,10044178022
902,578156857,253490377
903,679955610,253489979
904,679955610,1187250361
905,253487516,272608427
906,533699001,253489495
907,1772729930,323130797
908,253487516,271012792
909,1772733969,6425162983
910,253486841,253756799
911,1772729930,253490282
912,253486845,253634939
913,253487516,95949496
914,679955610,271012792
915,578156857,1624234922
916,533699001,245919230
917,1772729930,1670392327
918,253487516,253489681
919,533699001,272994055
920,253486845,253489498
921,272994886,253634598
922,273000302,336114699
923,253486841,246699675
924,1772729930,209915966
925,1772729930,246676922
926,533699001,13368219637
927,253486841,313138424
928,1772733969,245919230
929,679955610,253490092
930,253486841,253489505
931,578156857,9156294606
932,679955610,253486700
933,533699001,1624234922
934,1772729930,272616126
935,272994886,266720803
936,679955610,13368219637
937,253486845,1624234922
938,273000302,4927334272
939,1772733969,209915966
940,679955610,253490084
941,253486841,1624234922
942,1772733969,253634598
943,253487516,1186349802
944,253487516,4927334268
945,679955610,253488594
946,1772729930,308982940
947,679955610,2967531373
948,533699001,253630889
949,533699001,253488290
950,533699001,272616126
951,253486845,10044178022
952,679955610,253489925
953,253486841,253489925
954,253486845,266720803
955,1772729930,6425162983
956,533699001,272614897
957,578156857,253634938
958,272994886,84846978
959,1772729930,272994055
960,533699001,253490084
961,273000302,13368259209
962,253486841,5088273987
963,272994886,246699676
964,533699001,506513856
965,253487516,246698702
966,253486841,209915965
967,272994886,13368259209
968,679955610,9058015692
969,272994886,253490325
970,272994886,253486699
971,273000302,1624234922
972,253486845,308982940
973,533699001,472107734
974,253487516,1733854568
975,273000302,253489502
976,273000302,253489979
977,253486841,1253954672
978,1772729930,253489511
979,1772733969,1624234922
980,1772729930,253486700
981,1772729930,5667805659
982,1772729930,253489502
983,253487516,272608427
984,578156857,5088273989
985,1772733969,253490282
986,253487516,272608537
987,253486845,10711268140
988,253486845,5667805659
989,679955610,2967531373
990,533699001,253486701
991,679955610,304175102
992,272994886,13368219637
993,273000302,266720805
994,1772729930,13368259209
995,253486841,5667805659
996,253486841,272998691
997,272994886,253487529
998,253486841,253487532
999,1772733969,4865907121
1000,253487516,245941680
1001,253487516,1119714822
1002,1772733969,10044178022
1003,253486845,10711268140
1004,533699001,4865907121
1005,578156857,272616126
1006,253487516,272608537
1007,273000302,273104374
1008,272994886,253489925
1009,679955610,1187076611
1010,1772733969,472107734
1011,533699001,5762309658
1012,578156857,253489413
1013,253487516,1624234922
1014,1772733969,246699289
1015,679955610,253488298
1016,533699001,209915965
1017,533699001,7729453361
1018,578156857,1670392327
1019,273000302,253722066
1020,253487516,272607683
1021,1772729930,245941680
1022,272994886,12182898785
1023,253486845,340157187
1024,253486841,5088273989
1025,1772729930,272608427
1026,253486841,1598906556
1027,679955610,253488298
1028,578156857,246699676
1029,533699001,12182898785
1030,272994886,384510536
1031,533699001,9156294606
1032,679955610,253490084
1033,679955610,266720805
1034,253486845,1670392327
1035,1772733969,253635848
1036,1772729930,1624234922
1037,253487516,253489681
1038,253486841,253488594
1039,253486845,593815382
1040,1772733969,253756799
1041,272994886,10044178022
1042,253487516,253490250
1043,1772729930,479747256
1044,273000302,4927334272
1045,253487516,10711268019
1046,1772729930,565334803
1047,253486845,336114700
1048,679955610,246699291
1049,1772733969,209915966
1050,1772729930,6029496305
1051,578156857,2967531373
1052,253486845,4865907121
1053,578156857,253489681
1054,1772729930,245919230
1055,253486841,272994138
1056,1772733969,272994864
1057,679955610,1187076611
1058,273000302,246698702
1059,533699001,253488290
1060,578156857,246676922
1061,533699001,209915966
1062,253486845,11912323282
1063,273000302,5667805659
1064,679955610,250638701
1065,253486841,6029496305
1066,1772729930,304175102
1067,1772733969,272994864
1068,273000302,10711268019
1069,253487516,272616126
1070,1772733969,253489605
1071,253486841,246699289
1072,273000302,272608447
1073,253486841,253489413
1074,253487516,593815382
1075,253486841,272616126
1076,273000302,323130797
1077,533699001,5762309658
1078,253486841,253490084
1079,1772733969,253489495
1080,253487516,253635848
1081,1772733969,246699291
1082,533699001,209915965
1083,533699001,272607684
1084,1772733969,1598906556
1085,253486841,13368259209
1086,253487516,253489495
1087,272994886,253486700
1088,253487516,245919228
1089,533699001,11912323291
1090,679955610,1187250361
1091,272994886,95949496
1092,253487516,336031616
1093,253486845,253489505
1094,253486845,2970434084
1095,253487516,253635848
1096,253486841,5664642784
1097,273000302,250638693
1098,1772733969,250638701
1099,533699001,5821575723
1100,272994886,5762309658
1101,578156857,340157187
1102,1772729930,5762309658
1103,578156857,246699287
1104,273000302,384510536
1105,1772733969,255970810
1106,253486845,253490250
1107,273000302,245941680
1108,578156857,253489927
1109,253486845,593815382
1110,1772729930,253489681
1111,578156857,272608427
1112,1772733969,336031616
1113,253486845,5821575730
1114,1772729930,272994138
1115,253486845,323130797
1116,1772729930,272607683
1117,533699001,1598906556
1118,253487516,593815385
1119,273000302,253489498
1120,679955610,479747256
1121,253486841,272614897
1122,1772733969,271012792
1123,679955610,253634939
1124,679955610,253488298
1125,1772729930,13368219637
1126,273000302,253486702
1127,253486841,250572048
1128,679955610,1465594890
1129,253486845,84846978
1130,253486845,336031616
1131,533699001,338033894
1132,253487516,12182898785
1133,578156857,9288702019
1134,272994886,253490396
1135,1772729930,253490092
1136,272994886,272607684
1137,578156857,13368219637
1138,273000302,1187076611
1139,679955610,593815364
1140,679955610,253489979
1141,273000302,253630889
1142,1772733969,5762309658
1143,1772733969,272616126
1144,272994886,472107734
1145,1772729930,246699287
1146,253486845,593815382
1147,1772729930,272994055
1148,1772733969,246699676
1149,679955610,272607683
1150,253486841,253722066
1151,1772729930,255970810
1152,253487516,266720805
1153,253486845,10711268019
1154,272994886,304175102
1155,578156857,95949496
1156,253487516,593815385
1157,253486845,384510536
1158,253486841,250638701
1159,533699001,272608447
1160,1772733969,246699289
1161,533699001,253490334
1162,578156857,253490092
1163,1772733969,253490084
1164,272994886,253489979
1165,253487516,506513856
1166,533699001,253487532
1167,1772729930,253490282
1168,578156857,9156294606
1169,578156857,253487532
1170,253487516,253635848
1171,1772733969,5664642784
1172,1772733969,5762309658
1173,1772733969,7729453361
1174,679955610,253486699
1175,533699001,253486699
1176,578156857,253490282
1177,253486841,565334803
1178,1772733969,253489495
1179,578156857,95949496
1180,533699001,272608242
1181,1772733969,253722066
1182,679955610,336114699
1183,253486841,272608242
1184,679955610,479747256
1185,273000302,1187076611
1186,272994886,593815364
1187,253487516,336031616
1188,253486845,272608447
1189,273000302,253490325
1190,578156857,253489927
1191,253487516,272608964
1192,1772729930,272998691
1193,533699001,272994055
1194,253487516,11912323275
1195,578156857,10711268019
1196,253487516,5667805659
1197,1772733969,253756799
1198,272994886,250638693
1199,1772733969,506513856
1200,1772733969,9156294611
1201,533699001,272616354
1202,679955610,253489925
1203,578156857,253490084
1204,253487516,253490334
1205,253487516,253486700
1206,273000302,5821575730
1207,273000302,336114699
1208,679955610,253634938
1209,1772733969,253489921
1210,273000302,253489976
1211,272994886,272614897
1212,273000302,253634598
1213,679955610,253489495
1214,679955610,2967531373
1215,1772729930,272998691
1216,578156857,272607684
1217,253487516,272994864
1218,1772733969,13368259209
1219,533699001,246698702
1220,578156857,272608447
1221,273000302,11912323282
1222,1772729930,271012792
1223,272994886,323130797
1224,253486841,1624234922
1225,253486845,593815385
1226,253486845,1733854568
1227,273000302,253490325
1228,253486841,479747256
1229,1772729930,593815382
1230,253486845,9058015692
1231,273000302,253486700
1232,253487516,253489974
1233,273000302,253486700
1234,253487516,253634939
1235,253486845,9156294606
1236,253486845,323130797
1237,533699001,253486700
1238,1772733969,209915965
1239,578156857,272994864
1240,679955610,209915965
1241,578156857,253489925
1242,253487516,5821575730
1243,533699001,2970434084
1244,253486845,272607684
1245,272994886,209915965
1246,253486841,6425162983
1247,253486845,272994138
1248,533699001,253486700
1249,679955610,11912323282
1250,253486841,253488594
1251,1772733969,253630889
1252,1772729930,253487529
1253,273000302,4927334268
1254,273000302,253489681
1255,253487516,1670392327
1256,253486841,253489681
1257,578156857,336114700
1258,679955610,271012792
1259,253487516,253486701
1260,1772733969,253722066
1261,253486845,1187076611
1262,679955610,1670392327
1263,533699001,13368259209
1264,253486845,472107734
1265,1772733969,253489976
1266,253486841,5667805659
1267,253486845,272994138
1268,253487516,272607683
1269,1772729930,250638699
1270,1772729930,266720802
1271,679955610,253634938
1272,253487516,253490396
1273,1772729930,1624234922
1274,1772733969,255970810
1275,1772729930,245919228
1276,1772733969,11912323282
1277,679955610,565334803
1278,272994886,84846978
1279,1772729930,246699676
1280,272994886,271012792
1281,533699001,12182898785
1282,253487516,253489979
1283,272994886,1733854568
1284,578156857,2967531373
1285,273000302,253489979
1286,533699001,253486702
1287,679955610,1624234922
1288,253486841,1598906556
1289,1772733969,253490377
1290,253486841,248798136
1291,578156857,253490250
1292,272994886,7729453361
1293,1772733969,253489680
1294,1772729930,593815364
1295,578156857,253489681
1296,1772729930,253489927
1297,253487516,245941680
1298,253486841,5664642771
1299,273000302,253634939
1300,578156857,209915966
1301,578156857,248798140
1302,679955610,253486699
