edge_u,edge_v,edge_key,W_e,affected_pairs
253634598,9156294606,0,0.2867950913637881,38
253634938,253634939,0,0.0,0
253634938,384510536,0,2.7432080956653024,63
253634938,253635848,0,5.73087786575969e-16,96
253634939,246698702,0,0.0,35
253634939,253634938,0,0.0,0
253635848,1733854568,0,5.73087786575969e-16,129
253635848,253634938,0,2.842767494579097,96
253722066,246699291,0,0.0,0
253722066,479747256,0,0.0,0
253722066,246699676,0,0.0,35
253756598,255970810,0,386.58796198904054,575
253756799,9058015692,0,1.960614136194397e-15,639
253756799,253756598,0,746.5879619890395,611
255970810,248798136,0,16.47784785087498,535
255970810,253488298,0,0.11011413816562102,3
266720802,266720803,0,0.0,6
266720802,253486702,0,0.0,204
266720802,272994055,0,1.8523459024561366,170
266720803,266720805,0,1140.0,114
266720803,266720802,0,0.22045527181639046,6
266720803,246676922,0,28.229288533364507,817
266720803,272994138,0,9.574893684198953e-16,972
266720805,266720809,0,0.0,0
266720805,266720803,0,0.0,114
266720805,272616126,0,860.0,86
266720809,266720805,0,0.0,0
271012792,336114699,0,0.0,34
272607683,272607684,0,0.0,45
272607683,84846978,0,0.0,0
272607684,272607683,0,450.0,45
272607684,9156294611,0,15.542923073732316,115
272608242,84846978,0,3.4072309022404323,39
272608242,245919230,0,0.0,73
272608427,6029496305,0,350.0,35
272608427,340157187,0,0.0,69
272608447,272608537,0,390.0,39
272608447,340157187,0,1100.0,110
272608537,272608242,0,0.0,0
272608964,272608447,0,1830.0,183
272608964,245919228,0,386.15511200980603,476
272614897,246676922,0,0.0,0
272616126,266720805,0,0.0,86
272616126,272614897,0,370.0,37
272616354,313138424,0,212.76224784424463,886
272994055,266720802,0,0.0,170
272994055,272616354,0,542.7622478442447,919
272994138,253486699,0,720.0,72
272994138,266720803,0,79.41853773309316,972
272994864,272994886,0,1.2199137069959093e-15,524
272994864,253490334,0,5220.0,522
272994886,272994864,0,5240.0,524
272995518,272995519,0,0.0,0
272995519,533699001,0,1.6788641279713447e-15,363
272995519,272995518,0,0.0,0
272995519,253489507,0,55.48291440359537,363
272998691,253488594,0,5.249538249340681,129
272998691,253489511,0,6.717790211554478,108
273000302,253487592,0,4595.082441201221,1086
273000328,578156857,0,67.46586927144007,891
273000328,273000302,0,0.02991159998277252,121
273000328,253486845,0,8.160502468519043e-15,1012
273104374,5088273987,0,7.400170067243669,34
273104374,253486702,0,0.0,0
273104374,313138424,0,0.0,70
287865387,6754312649,0,0.0,0
303467298,253489508,0,153.99042192230706,1213
303467298,1253885326,0,54.03360292916303,1333
303467298,6197779285,0,344.63949777763935,601
304175102,593815364,0,360.0,36
304175102,308982940,0,1444.7923337235936,431
308982940,304175102,0,1.6809866360768347e-15,431
308982940,1253954672,0,1044.7923337235939,391
313138424,1670392327,0,206.02831997746085,775
313138424,273104374,0,14.67543004359639,70
323130797,272994138,0,117.91686433330237,1076
336031616,384510536,0,0.3805753208073247,43
336031616,253634598,0,5.955121703109425e-16,12
336114699,11912323286,0,0.0,0
336114699,246699291,0,0.0,0
336114699,271012792,0,340.0,34
336114700,336114699,0,1.9532957597192198,74
336114700,5667805659,0,13.47901227254509,203
338033894,10711268140,0,5.3828789532368315,41
338033894,1119714822,0,8.599496529011747,34
338033894,1187076611,0,24.104424312639203,190
340157187,272608447,0,0.0,110
340157187,272608427,0,690.0,69
384510536,253634939,0,0.0,0
384510536,253634938,0,5.73087786575969e-16,63
384510536,336031616,0,0.5485852581948563,43
472107734,10044178022,0,0.0,34
479747256,246699291,0,0.4689559110398916,39
479747256,248047383,0,0.0,76
479747256,253722066,0,0.0,0
479747262,253487606,0,47.55400824835801,859
479747262,578156857,0,34.604361586406874,258
506513856,250638699,0,253.90906357836178,1191
506513856,253489976,0,27.586508983386288,381
533699001,272995519,0,55.48291440359537,363
533699001,92353679,0,7.18073678903373,143
565334803,248798140,0,350.0,35
565334803,6425162983,0,0.0,79
578156857,479747262,0,16.240186838871363,258
578156857,273000328,0,7.0687754798076e-15,891
578156857,6197779286,0,269.18923421029274,1269
593815364,304175102,0,0.0,36
593815364,593815385,0,0.0,0
593815382,209915965,0,4.380222857950127e-16,26
593815382,9288702019,0,0.0,0
593815385,209915966,0,0.0,39
593815385,593815382,0,0.0,0
593815405,253487592,0,0.0,0
593815405,593815439,0,0.0,0
593815439,168316106,0,0.0,0
679955610,6197778886,0,81.81694608487467,1662
679955610,8530214573,0,0.0,0
1119714822,338033894,0,0.0,34
1186349802,209915966,0,0.0,36
1187076611,10711268140,0,0.19569745041749037,4
1187076611,253630889,0,18.597052277053386,174
1187250361,1598906556,0,191.38767558093207,1686
1187250361,253490084,0,2.683767899242952,321
1253885326,303467298,0,5.203494948761107,1333
1253885326,253489507,0,62.60860693369879,1333
1253885326,8530214573,0,0.0,0
1253954672,2970434084,0,704.7923337235931,357
1465594890,250638701,0,746.0352503391758,665
